date,closing,volume,opening,highest,lowest,daily_movement,year,month
2021-02-25,682.22,39023860,726.15,737.2066,670.58,-43.92999999999995,2021,2
2021-02-24,742.02,36766950,711.85,745.0,694.17,30.16999999999996,2021,2
2021-02-23,698.84,66606880,662.13,713.6099,619.0,36.710000000000036,2021,2
2021-02-22,714.5,37269720,762.64,768.5,710.2,-48.139999999999986,2021,2
2021-02-19,781.3,18958260,795.0,796.7899,777.37,-13.700000000000045,2021,2
2021-02-18,787.38,17957060,780.9,794.69,776.27,6.480000000000018,2021,2
2021-02-17,798.15,26078900,779.09,799.84,762.01,19.059999999999945,2021,2
2021-02-16,796.22,19802320,818.0,821.0,792.44,-21.779999999999973,2021,2
2021-02-12,816.12,23768310,801.26,817.33,785.3306,14.860000000000014,2021,2
2021-02-11,811.66,21622750,812.44,829.8799,801.725,-0.7800000000000864,2021,2
2021-02-10,804.82,36216090,843.635,844.82,800.02,-38.81499999999994,2021,2
2021-02-09,849.46,15157650,855.12,859.8,841.75,-5.659999999999968,2021,2
2021-02-08,863.42,20161720,869.67,877.77,854.75,-6.25,2021,2
2021-02-05,852.23,18566640,845.0,864.77,838.97,7.230000000000018,2021,2
2021-02-04,849.99,15812660,855.0,856.5,833.42,-5.009999999999991,2021,2
2021-02-03,854.69,18343510,877.02,878.08,853.0646,-22.329999999999927,2021,2
2021-02-02,872.79,24346210,844.68,880.5,842.2006,28.110000000000014,2021,2
2021-02-01,839.81,25391390,814.29,842.0,795.5601,25.519999999999982,2021,2
2021-01-29,793.53,34990750,830.0,842.41,780.1,-36.47000000000003,2021,1
2021-01-28,835.43,26378050,820.0,848.0,801.0,15.42999999999995,2021,1
2021-01-27,864.16,27333960,870.35,891.5,858.66,-6.190000000000055,2021,1
2021-01-26,883.09,23131600,891.38,895.9,871.6,-8.289999999999964,2021,1
2021-01-25,880.8,41173400,855.0,900.4,838.8201,25.799999999999955,2021,1
2021-01-22,846.64,20066500,834.31,848.0,828.62,12.330000000000041,2021,1
2021-01-21,844.99,20598130,855.0,855.7199,841.4201,-10.009999999999991,2021,1
2021-01-20,850.45,25665880,858.74,859.5,837.28,-8.289999999999964,2021,1
2021-01-19,844.55,25366980,837.8,850.0,833.0,6.75,2021,1
2021-01-15,826.16,38777600,852.0,859.9,819.1,-25.840000000000032,2021,1
2021-01-14,845.0,31266330,843.39,863.0,838.75,1.6100000000000136,2021,1
2021-01-13,854.41,33312500,852.76,860.47,832.0,1.6499999999999773,2021,1
2021-01-12,849.44,46270720,831.0,868.0,827.34,18.440000000000055,2021,1
2021-01-11,811.19,59554150,849.4,854.43,803.6222,-38.20999999999992,2021,1
2021-01-08,880.02,75055530,856.0,884.49,838.39,24.019999999999982,2021,1
2021-01-07,816.04,51498950,777.63,816.99,775.2,38.40999999999997,2021,1
2021-01-06,755.98,44699970,758.49,774.0,749.1,-2.509999999999991,2021,1
2021-01-05,735.11,32245170,723.66,740.84,719.2,11.450000000000045,2021,1
2021-01-04,729.77,48638190,719.46,744.4899,717.1895,10.309999999999945,2021,1
2020-12-31,705.67,49649930,699.99,718.72,691.12,5.67999999999995,2020,12
2020-12-30,694.78,42846020,672.0,696.6,668.3603,22.779999999999973,2020,12
2020-12-29,665.99,22910810,661.0,669.9,655.0,4.990000000000009,2020,12
2020-12-28,663.69,32278560,674.51,681.4,660.8,-10.819999999999936,2020,12
2020-12-24,661.77,22865570,642.99,666.09,641.0,18.779999999999973,2020,12
2020-12-23,645.98,33172970,632.2,651.4999,622.5701,13.779999999999973,2020,12
2020-12-22,640.34,51861640,648.0,649.88,614.23,-7.659999999999968,2020,12
2020-12-21,649.86,58045260,666.24,668.5,646.07,-16.379999999999995,2020,12
2020-12-18,695.0,222126200,668.9,695.0,628.54,26.100000000000023,2020,12
2020-12-17,655.9,56270140,628.19,658.82,619.5,27.709999999999923,2020,12
2020-12-16,622.77,42095810,628.23,632.5,605.0,-5.460000000000036,2020,12
2020-12-15,633.25,45223560,643.28,646.9,623.8,-10.029999999999973,2020,12
2020-12-14,639.83,52040650,619.0,642.7499,610.2001,20.83000000000004,2020,12
2020-12-11,609.99,46474970,615.01,624.0,596.8,-5.019999999999982,2020,12
2020-12-10,627.07,67083150,574.37,627.75,566.34,52.700000000000045,2020,12
2020-12-09,604.48,71291190,653.69,654.32,588.0,-49.210000000000036,2020,12
2020-12-08,649.88,64265030,625.505,651.28,618.5,24.375,2020,12
2020-12-07,641.76,56309710,604.9197,648.7856,603.05,36.84029999999996,2020,12
2020-12-04,599.04,29401310,591.01,599.04,585.5,8.029999999999973,2020,12
2020-12-03,593.38,42552000,590.02,598.97,582.43,3.3600000000000136,2020,12
2020-12-02,568.82,47775650,556.44,571.54,541.21,12.379999999999995,2020,12
2020-12-01,584.76,40382830,597.59,597.85,572.05,-12.830000000000041,2020,12
2020-11-30,567.6,63003050,602.21,607.8,554.51,-34.610000000000014,2020,11
2020-11-27,585.76,37561080,581.16,598.78,578.45,4.600000000000023,2020,11
2020-11-25,574.0,48930160,550.06,574.0,545.37,23.940000000000055,2020,11
2020-11-24,555.38,53648490,540.4,559.99,526.2,14.980000000000018,2020,11
2020-11-23,521.85,50260300,503.5,526.0,501.79,18.350000000000023,2020,11
2020-11-20,489.61,32911920,497.99,502.5,489.06,-8.379999999999995,2020,11
2020-11-19,499.27,62475350,492.0,508.6112,487.57,7.269999999999982,2020,11
2020-11-18,486.64,78044020,448.35,496.0,443.5001,38.289999999999964,2020,11
2020-11-17,441.61,61188280,460.17,462.0,433.01,-18.560000000000002,2020,11
2020-11-16,408.09,26838640,408.93,412.45,404.0868,-0.8400000000000318,2020,11
2020-11-13,408.5,19830350,410.85,412.5319,401.66,-2.3500000000000227,2020,11
2020-11-12,411.76,19940500,415.05,423.0,409.52,-3.2900000000000205,2020,11
2020-11-11,417.13,17357720,416.45,418.695,410.58,0.6800000000000068,2020,11
2020-11-10,410.36,30284220,420.09,420.09,396.0301,-9.729999999999961,2020,11
2020-11-09,421.26,34833030,439.5,452.5,421.0,-18.24000000000001,2020,11
2020-11-06,429.95,21706010,436.1,436.57,424.28,-6.150000000000034,2020,11
2020-11-05,438.09,28414520,428.3,440.0,424.0001,9.789999999999964,2020,11
2020-11-04,420.98,32143060,430.62,435.4,417.1,-9.639999999999986,2020,11
2020-11-03,423.9,34351720,409.73,427.77,406.69,14.169999999999959,2020,11
2020-11-02,400.51,29021120,394.0,406.9799,392.3,6.509999999999991,2020,11
2020-10-30,388.04,42587640,406.8954,407.5915,379.11,-18.855399999999975,2020,10
2020-10-29,410.83,22655310,409.96,418.06,406.46,0.8700000000000045,2020,10
2020-10-28,406.02,25451410,416.48,418.6,406.0,-10.460000000000036,2020,10
2020-10-27,424.68,22686510,423.76,430.5,420.1,0.9200000000000159,2020,10
2020-10-26,420.28,28239160,411.63,425.76,410.0,8.649999999999977,2020,10
2020-10-23,420.63,33716980,421.84,422.8859,407.3801,-1.2099999999999795,2020,10
2020-10-22,425.79,39993190,441.92,445.23,424.51,-16.129999999999995,2020,10
2020-10-21,422.64,32370460,422.7,432.95,421.25,-0.060000000000002274,2020,10
2020-10-20,421.94,31656290,431.75,431.75,419.0501,-9.810000000000002,2020,10
2020-10-19,430.83,36287840,446.24,447.0,428.87,-15.410000000000025,2020,10
2020-10-16,439.67,32775880,454.44,455.9499,438.85,-14.769999999999982,2020,10
2020-10-15,448.88,35672350,450.31,456.57,442.5,-1.4300000000000068,2020,10
2020-10-14,461.3,48045390,449.78,465.9,447.35,11.520000000000039,2020,10
2020-10-13,446.65,34463670,443.35,448.89,436.6,3.2999999999999545,2020,10
2020-10-12,442.3,38791130,442.0,448.74,438.58,0.30000000000001137,2020,10
2020-10-09,434.0,28925660,430.13,434.5899,426.4601,3.8700000000000045,2020,10
2020-10-08,425.92,40421120,438.44,439.0,425.3,-12.519999999999982,2020,10
2020-10-07,425.3,43127710,419.87,429.9,413.845,5.430000000000007,2020,10
2020-10-06,413.98,49146260,423.79,428.7799,406.05,-9.810000000000002,2020,10
2020-10-05,425.68,44722790,423.35,433.64,419.33,2.329999999999984,2020,10
2020-10-02,415.09,71430030,421.39,439.13,415.0,-6.300000000000011,2020,10
2020-10-01,448.16,50741450,440.76,448.88,434.42,7.400000000000034,2020,10
2020-09-30,429.01,48145570,421.32,433.93,420.47,7.689999999999998,2020,9
2020-09-29,419.07,50341400,416.0,428.5,411.6,3.069999999999993,2020,9
2020-09-28,421.2,49719560,424.62,428.08,415.55,-3.420000000000016,2020,9
2020-09-25,407.34,67208460,393.47,408.7323,391.3,13.869999999999948,2020,9
2020-09-24,387.79,96561060,363.8,399.5,351.3,23.99000000000001,2020,9
2020-09-23,380.36,95074180,405.16,412.15,375.8801,-24.80000000000001,2020,9
2020-09-22,424.23,79580800,429.6,437.76,417.6001,-5.3700000000000045,2020,9
2020-09-21,449.39,109476800,453.13,455.68,407.07,-3.740000000000009,2020,9
2020-09-18,442.15,86406820,447.94,451.0,428.8,-5.7900000000000205,2020,9
2020-09-17,423.43,76779160,415.6,437.79,408.0001,7.829999999999984,2020,9
2020-09-16,441.76,72546760,439.87,457.79,435.31,1.8899999999999864,2020,9
2020-09-15,449.76,97298230,436.56,461.94,430.7,13.199999999999989,2020,9
2020-09-14,419.62,83020610,380.95,420.0,373.3,38.670000000000016,2020,9
2020-09-11,372.72,60717460,381.94,382.5,360.5,-9.21999999999997,2020,9
2020-09-10,371.34,84930610,386.21,398.99,360.56,-14.870000000000005,2020,9
2020-09-09,366.28,79465770,356.6,369.0,341.51,9.67999999999995,2020,9
2020-09-08,330.21,115465700,356.0,368.74,329.88,-25.79000000000002,2020,9
2020-09-04,418.32,110321900,402.81,428.0,372.0201,15.509999999999991,2020,9
2020-09-03,407.0,87596090,407.23,431.8,402.0,-0.2300000000000182,2020,9
2020-09-02,447.37,96176130,478.99,479.04,405.1206,-31.620000000000005,2020,9
2020-09-01,475.05,90119420,502.14,502.49,470.51,-27.089999999999975,2020,9
2020-08-31,498.32,118374400,444.61,500.14,440.11,53.70999999999998,2020,8
2020-08-28,442.68,100405900,459.024,463.698,437.304,-16.343999999999994,2020,8
2020-08-27,447.75,118465200,436.092,459.12,428.5,11.658000000000015,2020,8
2020-08-26,430.634,71196900,412.0,433.2,410.7258,18.634000000000015,2020,8
2020-08-25,404.668,53294450,394.978,405.59,393.6,9.689999999999998,2020,8
2020-08-24,402.84,100318100,425.255,425.8,385.504,-22.41500000000002,2020,8
2020-08-21,409.996,107447800,408.952,419.098,405.01,1.0439999999999827,2020,8
2020-08-20,400.366,103059000,372.136,404.398,371.412,28.22999999999996,2020,8
2020-08-19,375.706,61026650,373.0,382.2,368.242,2.7060000000000173,2020,8
2020-08-18,377.418,82372450,379.798,384.78,369.022,-2.3799999999999955,2020,8
2020-08-17,367.128,101211600,335.4,369.172,334.566,31.72800000000001,2020,8
2020-08-14,330.142,62888050,332.998,333.76,325.328,-2.8559999999999945,2020,8
2020-08-13,324.2,102126550,322.2,330.236,313.452,2.0,2020,8
2020-08-12,310.952,109494150,294.0,317.0,287.0,16.951999999999998,2020,8
2020-08-11,274.878,43129170,279.2,284.0,273.0,-4.322000000000003,2020,8
2020-08-10,283.714,37611320,289.6,291.5,277.168,-5.886000000000024,2020,8
2020-08-07,290.542,44482100,299.9074,299.95,283.002,-9.365400000000022,2020,8
2020-08-06,297.916,29961565,298.166,303.462,295.452,-0.25,2020,8
2020-08-05,297.004,24890075,298.598,299.9677,293.662,-1.593999999999994,2020,8
2020-08-04,297.4,42074950,299.002,305.482,292.4,-1.6020000000000323,2020,8
2020-08-03,297.0,44046730,289.84,301.962,288.8769,7.160000000000025,2020,8
2020-07-31,286.152,61234800,303.0,303.41,284.196,-16.848000000000013,2020,7
2020-07-30,297.498,38105195,297.6,302.648,294.2,-0.10200000000003229,2020,7
2020-07-29,299.822,47134465,300.2,306.962,297.4,-0.3779999999999859,2020,7
2020-07-28,295.298,79043500,300.8,312.94,294.884,-5.5020000000000095,2020,7
2020-07-27,307.92,80243350,287.0,309.588,282.6001,20.920000000000016,2020,7
2020-07-24,283.4,96983100,283.202,293.0,273.308,0.19799999999997908,2020,7
2020-07-23,302.614,121642500,335.79,337.8,296.154,-33.176000000000045,2020,7
2020-07-22,318.466,70805400,319.8,325.284,312.4,-1.3340000000000032,2020,7
2020-07-21,313.672,80786400,327.986,335.0,311.6,-14.313999999999965,2020,7
2020-07-20,328.6,85606850,303.802,330.0,297.6,24.798000000000002,2020,7
2020-07-17,300.168,46649860,302.69,307.502,298.0,-2.5219999999999914,2020,7
2020-07-16,300.128,71503950,295.432,306.342,293.2,4.6959999999999695,2020,7
2020-07-15,309.202,81839150,308.6,310.0,291.4,0.6019999999999754,2020,7
2020-07-14,303.36,117090700,311.2,318.0,286.2,-7.839999999999975,2020,7
2020-07-13,299.412,194926800,331.8,358.998,294.222,-32.388000000000034,2020,7
2020-07-10,308.93,116687750,279.2,309.783,275.202,29.730000000000018,2020,7
2020-07-09,278.856,58588000,279.398,281.712,270.256,-0.54200000000003,2020,7
2020-07-08,273.176,81556550,281.0,283.452,262.268,-7.824000000000012,2020,7
2020-07-07,277.972,107448300,281.002,285.9,267.342,-3.0300000000000296,2020,7
2020-07-06,274.316,102849300,255.338,275.558,253.2088,18.97799999999998,2020,7
2020-07-02,241.732,86250600,244.296,245.6,237.12,-2.563999999999993,2020,7
2020-07-01,223.926,66634500,216.6,227.066,216.1,7.325999999999993,2020,7
2020-06-30,215.962,84592500,201.3,217.538,200.746,14.661999999999978,2020,6
2020-06-29,201.87,45132020,193.802,202.0,189.704,8.068000000000012,2020,6
2020-06-26,191.948,44274540,198.956,199.0,190.974,-7.007999999999981,2020,6
2020-06-25,197.196,46272745,190.854,197.196,187.43,6.3419999999999845,2020,6
2020-06-24,192.17,54797950,198.822,200.1769,190.6283,-6.652000000000015,2020,6
2020-06-23,200.356,31826355,199.776,202.4,198.802,0.5799999999999841,2020,6
2020-06-22,198.864,31811750,199.99,201.776,198.004,-1.1260000000000048,2020,6
2020-06-19,200.18,43398745,202.556,203.194,198.268,-2.3760000000000048,2020,6
2020-06-18,200.792,48759680,200.6,203.84,198.8942,0.19200000000000728,2020,6
2020-06-17,198.358,49454000,197.542,201.0,196.5142,0.8160000000000025,2020,6
2020-06-16,196.426,70255400,202.37,202.576,192.478,-5.944000000000017,2020,6
2020-06-15,198.18,78485900,183.558,199.768,181.7,14.622000000000014,2020,6
2020-06-12,187.056,83816850,196.0,197.596,182.52,-8.943999999999988,2020,6
2020-06-11,194.568,79582400,198.04,203.792,194.4,-3.47199999999998,2020,6
2020-06-10,205.01,92817050,198.376,205.496,196.5,6.633999999999986,2020,6
2020-06-09,188.134,56940750,188.002,190.888,184.7862,0.13199999999997658,2020,6
2020-06-08,189.984,70873650,183.8,190.0,181.832,6.1839999999999975,2020,6
2020-06-05,177.132,39059585,175.568,177.304,173.24,1.563999999999993,2020,6
2020-06-04,172.876,44438565,177.976,179.15,171.688,-5.099999999999994,2020,6
2020-06-03,176.592,39747345,177.624,179.588,176.02,-1.0319999999999823,2020,6
2020-06-02,176.312,67828000,178.94,181.732,174.2,-2.627999999999986,2020,6
2020-06-01,179.62,75426500,171.6,179.8,170.82,8.02000000000001,2020,6
2020-05-29,167.0,59062450,161.75,167.0,160.842,5.25,2020,5
2020-05-28,161.162,36378870,162.702,164.95,160.338,-1.539999999999992,2020,5
2020-05-27,164.046,57747650,164.172,165.542,157.0,-0.12600000000000477,2020,5
2020-05-26,163.774,40448680,166.9,166.92,163.141,-3.1260000000000048,2020,5
2020-05-22,163.376,49937375,164.4348,166.356,162.4,-1.0587999999999909,2020,5
2020-05-21,165.52,61272900,163.2,166.5,159.2,2.3200000000000216,2020,5
2020-05-20,163.112,36546355,164.1,165.2,162.36,-0.9879999999999995,2020,5
2020-05-19,161.602,48182610,163.034,164.414,161.216,-1.431999999999988,2020,5
2020-05-18,162.726,58490500,165.556,166.944,160.776,-2.8300000000000125,2020,5
2020-05-15,159.834,52592150,158.07,161.0097,157.3104,1.76400000000001,2020,5
2020-05-14,160.666,68410950,156.0,160.672,152.8,4.665999999999997,2020,5
2020-05-13,158.192,95327450,164.166,165.2,152.66,-5.9739999999999895,2020,5
2020-05-12,161.882,79534550,165.4,168.658,161.6,-3.5180000000000007,2020,5
2020-05-11,162.258,82598000,158.102,164.8,157.0,4.156000000000006,2020,5
2020-05-08,163.884,80650450,158.754,164.8,157.402,5.1299999999999955,2020,5
2020-05-07,156.008,57638450,155.442,159.28,154.47,0.5660000000000025,2020,5
2020-05-06,156.516,55616150,155.3,157.96,152.222,1.2159999999999798,2020,5
2020-05-05,153.642,84958300,157.958,159.784,152.436,-4.3160000000000025,2020,5
2020-05-04,152.238,96185450,140.2,152.4,139.6,12.038000000000011,2020,5
2020-05-01,140.264,162659050,151.0,154.554,136.608,-10.73599999999999,2020,5
2020-04-30,156.376,142359250,171.038,173.964,152.7,-14.662000000000006,2020,4
2020-04-29,160.102,81079900,158.034,160.64,156.632,2.068000000000012,2020,4
2020-04-28,153.824,76109800,159.128,161.0,151.338,-5.303999999999974,2020,4
2020-04-27,159.75,103407200,147.522,159.898,147.0,12.228000000000009,2020,4
2020-04-24,145.03,66188050,142.162,146.146,139.636,2.867999999999995,2020,4
2020-04-23,141.126,66183500,145.52,146.8,140.626,-4.3940000000000055,2020,4
2020-04-22,146.422,71124150,140.796,146.8,137.742,5.626000000000005,2020,4
2020-04-21,137.344,101045450,146.024,150.666,134.758,-8.680000000000007,2020,4
2020-04-20,149.272,73731850,146.54,153.114,142.442,2.7319999999999993,2020,4
2020-04-17,150.778,65641150,154.456,154.99,149.532,-3.6779999999999973,2020,4
2020-04-16,149.042,103289300,143.388,151.89,141.343,5.653999999999996,2020,4
2020-04-15,145.966,117885000,148.4,150.626,142.0,-2.4339999999999975,2020,4
2020-04-14,141.978,152882550,139.794,148.376,138.486,2.1839999999999975,2020,4
2020-04-13,130.19,112377100,118.032,130.4,116.106,12.158000000000001,2020,4
2020-04-09,114.6,68250000,112.418,115.0364,111.422,2.181999999999988,2020,4
2020-04-08,109.768,63280100,110.84,111.4416,106.666,-1.0720000000000027,2020,4
2020-04-07,109.09,89598900,109.0,113.0,106.468,0.09000000000000341,2020,4
2020-04-06,103.248,74509200,102.24,104.2,99.592,1.0080000000000098,2020,4
2020-04-03,96.002,112810400,101.9,103.098,93.678,-5.89800000000001,2020,4
2020-04-02,90.894,99292150,96.206,98.852,89.28,-5.311999999999998,2020,4
2020-04-01,96.312,66765900,100.8,102.791,95.02,-4.4879999999999995,2020,4
2020-03-31,104.8,88857450,100.25,108.592,99.4,4.549999999999997,2020,3
2020-03-30,100.426,59990350,102.052,103.3294,98.246,-1.6260000000000048,2020,3
2020-03-27,102.872,71887050,101.0,105.16,98.806,1.8719999999999999,2020,3
2020-03-26,105.632,87110400,109.478,112.0,102.45,-3.8459999999999894,2020,3
2020-03-25,107.85,106113750,109.05,111.4,102.222,-1.2000000000000028,2020,3
2020-03-24,101.0,114475850,95.46,102.738,94.8,5.540000000000006,2020,3
2020-03-23,86.858,82272750,86.72,88.4,82.1,0.13800000000000523,2020,3
2020-03-20,85.506,141427500,87.64,95.4,85.158,-2.1340000000000003,2020,3
2020-03-19,85.528,150977300,74.9394,90.4,71.692,10.5886,2020,3
2020-03-18,72.244,118930800,77.8,80.972,70.102,-5.555999999999997,2020,3
2020-03-17,86.04,119972900,88.002,94.37,79.2,-1.961999999999989,2020,3
2020-03-16,89.014,102447300,93.8999,98.974,88.434,-4.885900000000007,2020,3
2020-03-13,109.324,113201250,119.0,121.514,100.4,-9.676000000000002,2020,3
2020-03-12,112.11,94545250,116.178,118.9,109.25,-4.067999999999998,2020,3
2020-03-11,126.846,67067950,128.04,130.716,122.6,-1.1939999999999884,2020,3
2020-03-10,129.066,77972200,131.886,133.6,121.6,-2.819999999999993,2020,3
2020-03-09,121.6,85368700,121.078,132.5996,121.0,0.5219999999999914,2020,3
2020-03-06,140.696,63314600,138.0008,141.4,136.854,2.6952,2020,3
2020-03-05,144.908,54263300,144.754,149.15,143.614,0.15399999999999636,2020,3
2020-03-04,149.9,75244900,152.7921,153.304,144.9469,-2.8920999999999992,2020,3
2020-03-03,149.102,128920000,161.0,161.396,143.2221,-11.897999999999996,2020,3
2020-03-02,148.724,100974950,142.252,148.738,137.334,6.47199999999998,2020,3
2020-02-28,133.598,122820850,125.94,138.104,122.304,7.6580000000000155,2020,2
2020-02-27,135.8,121385800,146.0,147.954,133.8,-10.199999999999989,2020,2
2020-02-26,155.76,70769200,156.5,162.662,155.222,-0.7400000000000091,2020,2
2020-02-25,159.982,86452400,169.8,171.32,157.4,-9.818000000000012,2020,2
2020-02-24,166.758,75960800,167.8,172.7,164.44,-1.0420000000000016,2020,2
2020-02-21,180.2,71697250,181.396,182.612,176.09,-1.195999999999998,2020,2
2020-02-20,179.882,88174450,182.39,182.4,171.988,-2.5079999999999814,2020,2
2020-02-19,183.484,127114800,184.7,188.956,180.204,-1.2159999999999798,2020,2
2020-02-18,171.68,83491850,168.32,172.0,166.472,3.3600000000000136,2020,2
2020-02-14,160.006,78468550,157.444,162.594,157.1,2.562000000000012,2020,2
2020-02-13,160.8,131446750,148.368,163.6,147.0,12.432000000000016,2020,2
2020-02-12,153.458,60112350,155.574,157.95,152.674,-2.116000000000014,2020,2
2020-02-11,154.876,58487350,153.758,156.7012,151.6,1.117999999999995,2020,2
2020-02-10,154.256,123445800,160.0,163.998,150.48,-5.744,2020,2
2020-02-07,149.614,85317600,146.11,153.95,146.0,3.5039999999999907,2020,2
2020-02-06,149.792,199403750,139.984,159.166,137.4,9.807999999999993,2020,2
2020-02-05,146.94,242119200,164.652,169.196,140.8221,-17.71199999999999,2020,2
2020-02-04,177.412,304693800,176.592,193.798,166.776,0.8199999999999932,2020,2
2020-02-03,156.0,236167500,134.738,157.228,134.704,21.262,2020,2
2020-01-31,130.114,78596350,128.0,130.6,126.504,2.1140000000000043,2020,1
2020-01-30,128.162,145028400,126.484,130.176,123.6,1.6780000000000115,2020,1
